coin,time,status,weekly_velocity,weekly_direction,daily_direction,blockers,zone,origin,terminal,targets
BTC,1776225600000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776240000000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776254400000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776268800000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776283200000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776297600000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776312000000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776326400000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776340800000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776355200000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776369600000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776384000000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776398400000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776412800000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776427200000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776441600000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776456000000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776470400000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776484800000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776499200000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776513600000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776528000000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776542400000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776556800000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776571200000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776585600000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776600000000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776614400000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776628800000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776643200000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776657600000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776672000000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776686400000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776700800000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776715200000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776729600000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776744000000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776758400000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776772800000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776787200000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776801600000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776816000000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776830400000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776844800000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776859200000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776873600000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776888000000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776902400000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776916800000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776931200000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776945600000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776960000000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776974400000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1776988800000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777003200000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777017600000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777032000000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777046400000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777060800000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777075200000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777089600000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777104000000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777118400000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777132800000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777147200000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777161600000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777176000000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777190400000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777204800000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777219200000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777233600000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777248000000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777262400000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777276800000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777291200000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777305600000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777320000000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777334400000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777348800000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777363200000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777377600000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777392000000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777406400000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777420800000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777435200000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777449600000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777464000000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777478400000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777492800000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777507200000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777521600000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777536000000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777550400000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777564800000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777579200000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777593600000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777608000000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777622400000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777636800000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777651200000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777665600000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777680000000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777694400000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777708800000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777723200000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777737600000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777752000000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
BTC,1777766400000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,65697.0,72772.0,[]
